,date,time,conn_country,platform,track_name,artist_name,album_name,ms_played,spotifyID,reason_start,reason_end,shuffle,skipped,offline,incognito_mode,play_count,genre,energy,theme,language
3997,2024-07-06,05:01:50,US,ios,Blank Space,Taylor Swift,1989,231826,1p80LdxRV74UKvL8gnD7ky,trackdone,trackdone,True,False,False,False,11,Pop,0.26,Bittersweet,English
3998,2024-07-06,05:04:36,US,ios,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),172687,0tPQPaOKM32WgMSbPCYyRH,trackdone,trackdone,True,False,False,False,7,Dance-Pop,0.7,Euphoric,English
3999,2024-07-06,05:08:30,US,ios,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,216160,6yARPLK0PV4heEyh7pVMGz,trackdone,trackdone,True,False,False,False,18,"Pop, Electropop",0.56,Empowered,English
4000,2024-07-06,05:12:50,US,ios,Tides,Abandoned,Tides,267433,50YSCNyYuyZpgQ0QFmsqln,trackdone,trackdone,True,False,False,False,7,Alternative Rock,0.65,Melancholy,English
4001,2024-07-06,05:20:54,US,ios,Raat Bhar,Arijit Singh,Heropanti,325581,3ctaMit7CuiHIPVYrRvm15,trackdone,trackdone,True,False,False,False,18,Romantic Ballad,0.5,Romantic,Hindi
4002,2024-07-06,05:26:24,US,ios,Won't Let Go,Doctor P,Won't Let Go,190800,5atcK58NTTeE5aEw1YDMkJ,trackdone,trackdone,True,False,False,False,12,Dubstep,0.8,Empowered,English
4003,2024-07-07,19:04:25,US,ios,goodbye looks good on you (feat. Mitchell Tenpenny),Alana Springsteen,TWENTY SOMETHING,86462,2otAb5kIGdZzJCqcUHNztT,trackdone,unexpected-exit-while-paused,True,False,False,False,14,Country Pop,0.5,Bittersweet,English
4004,2024-07-07,19:05:01,US,ios,goodbye looks good on you (feat. Mitchell Tenpenny),Alana Springsteen,TWENTY SOMETHING,14446,2otAb5kIGdZzJCqcUHNztT,appload,endplay,True,True,False,False,14,Country Pop,0.5,Bittersweet,English
4005,2024-07-07,19:08:16,US,ios,Feel,BAYNK,SENESCENCE 03 + 04,195751,2VhiDHhgFx6hKhgGB6sRLH,clickrow,trackdone,True,False,False,False,13,Alternative R&B,0.6,Romantic,English
4006,2024-07-07,19:11:28,US,ios,Right Back,CHEEKS,Right Back,199817,2tCTOwYL6cCTfUVrs7R1rk,trackdone,trackdone,True,False,False,False,22,Hip-Hop/Rap,0.7,Empowered,English
4008,2024-07-07,19:16:00,US,ios,One More Day (Stay with Me),Example,Live Life Living,69505,5fl0deEaEthF9gCpXEUkJ7,trackdone,endplay,True,True,False,False,7,Pop,0.7,Romantic,English
4009,2024-07-07,19:19:55,US,ios,We Are The People - southstar Remix,Empire Of The Sun,We Are The People,236068,3vLMN02wGnPBdjRVvewedS,playbtn,trackdone,True,False,False,False,7,Electronic Dance,0.65,Uplifting,English
4010,2024-07-07,19:22:08,US,ios,Races (feat. Blanco),Interplanetary Criminal,Races (feat. Blanco),140848,346F7P0kUbfsnVDjoNuBIo,trackdone,trackdone,True,False,False,False,6,Indie Pop,0.7,Uplifting,English
4011,2024-07-07,19:28:52,US,ios,Mad,Effy,Mad,238571,4i2PhAH8B2dOtPsRY5EluD,trackdone,trackdone,True,False,False,False,5,Indie Pop,0.65,Melancholy,English
4012,2024-07-07,19:32:33,US,ios,Back to Basics (feat. Skepta) (Floating Points Remix),Headie One,Back to Basics (feat. Skepta) (Floating Points Remix),229107,7JvuiP16UTKCnieS9E2Bg3,trackdone,trackdone,True,False,False,False,8,Electronic,0.7,Empowered,English
4013,2024-07-07,19:36:30,US,ios,Next Up - Hoodtrap Remix,Mixtape Madness,Next Up,105327,0bDQ3iRCTrUfcivWf5QN8f,trackdone,trackdone,True,False,False,False,8,Trap,0.7,Empowered,English
4014,2024-07-08,03:59:42,US,ios,Goons In The Back,para//e/,VA003.1,195332,75CavroQ6Y5T5R1Yi40I5s,trackdone,unexpected-exit-while-paused,True,False,False,False,5,Hip-Hop/Rap,0.75,Empowered,English
4015,2024-07-08,03:59:47,US,ios,Goons In The Back,para//e/,VA003.1,1940,75CavroQ6Y5T5R1Yi40I5s,appload,fwdbtn,True,True,False,False,5,Hip-Hop/Rap,0.75,Empowered,English
4016,2024-07-08,04:03:49,US,ios,Burn Dem Bridges,Skin On Skin,Burn Dem Bridges,175676,5r2620VyMS4JpB9UhmYjpG,trackdone,trackdone,True,False,False,False,6,Dancehall,0.75,Empowered,English
4017,2024-07-08,19:40:15,US,ios,STRIKERS,Shay Whelan,Strikers,763,4YNJzZ9yH3RkQQa5JXdrAD,trackdone,unexpected-exit-while-paused,True,False,False,False,6,Pop,0.75,Empowered,English
4018,2024-07-09,06:47:43,US,ios,STRIKERS,Shay Whelan,Strikers,414950,4YNJzZ9yH3RkQQa5JXdrAD,appload,trackdone,True,False,False,False,6,Pop,0.75,Empowered,English
4019,2024-07-09,16:21:13,US,ios,Trizz Woop (Freestyle) [Haze Edit],Haze,Trizz Woop (Freestyle) [Haze Edit],1,4YPmO215xcAj7JGcFXMcTb,remote,trackdone,True,False,False,False,5,Hip-Hop/Rap,0.8,Empowered,English
4020,2024-07-09,16:27:03,US,ios,Leo (Flicker),yetep,Leo (Flicker),349867,6Rv52AlUaniafnTHwtLmLr,trackdone,trackdone,True,False,False,False,15,Indie Pop,0.65,Uplifting,English
4022,2024-07-09,16:37:55,US,ios,All That Really Matters,ILLENIUM,All That Really Matters,244235,5zviMoAeuerK1Rd58qXASv,trackdone,trackdone,False,False,False,False,15,Future Bass,0.75,Melancholy,English
4023,2024-07-09,16:41:27,US,ios,Only Now (feat. Tyler Graves),Seven Lions,Only Now (feat. Tyler Graves),211200,6mE1m1NmzO7slSiN6vzovg,trackdone,trackdone,False,False,False,False,9,Melodic Dubstep,0.8,Euphoric,English
4024,2024-07-09,16:44:42,US,ios,Hard Part's Over,Hoang,Hard Part's Over,194417,2InIRfPZRlTO6k1qCxRsRj,trackdone,trackdone,False,False,False,False,31,Indie Pop,0.7,Empowered,English
4025,2024-07-09,16:48:40,US,ios,Falling Apart,ARMNHMR,Falling Apart,238344,5TQDtOeQ3IU2VqKbCn6Rwq,trackdone,trackdone,False,False,False,False,50,Future Bass,0.7,Melancholy,English
4026,2024-07-09,16:52:00,US,ios,Riptide,Trivecta,Riptide,199500,5kvFBu6jDJMECOqmD7OwUx,trackdone,trackdone,False,False,False,False,25,Melodic Dubstep,0.9,Euphoric,Instrumental
4027,2024-07-09,16:55:28,US,ios,I Wanna Know,RL Grime,NOVA,206727,5NYiAtgAFWCwEpfSZOHFA7,trackdone,trackdone,False,False,False,False,13,Trap/Electronic,0.8,Euphoric,English
4028,2024-07-09,16:58:33,US,ios,Push,Skrillex,Push,185244,29OFLlrrfKIEVwbVMTjBYe,trackdone,trackdone,False,False,False,False,8,Dubstep,0.85,Empowered,English
4029,2024-07-09,17:01:43,US,ios,Gone,Crystal Skies,Gone,189295,0ryPLLurUf7BHIfUO95rZ0,trackdone,trackdone,False,False,False,False,8,Electronic Dance Music (EDM),0.75,Melancholy,English
4030,2024-07-09,17:05:29,US,ios,Hurts Sometimes (with Jonathan Mendelsohn),SLANDER,Hurts Sometimes (with Jonathan Mendelsohn),225882,2wwSQbfTJUqNqDch31XUpW,trackdone,trackdone,False,False,False,False,11,Future Bass,0.7,Bittersweet,English
4031,2024-07-09,17:09:03,US,ios,Moments (feat. Rynn),Hoang,Moments (feat. Rynn),182069,4zQiv23zrHU1iaplSdKffx,trackdone,trackdone,False,False,False,False,7,R&B,0.65,Romantic,English
4033,2024-07-09,17:47:33,US,ios,Escape,TWERL,Escape,139241,0IRFKCE1lDyKOf12ZQ5CJm,trackdone,trackdone,True,False,False,False,7,Indie Pop,0.8,Empowered,English
4034,2024-07-09,17:51:42,US,ios,If The World Was Ending,NURKO,If The World Was Ending,248798,6TxfKUTPFXpD9TWNVTxXtj,trackdone,trackdone,True,False,False,False,14,Pop,0.4,Bittersweet,English
4035,2024-07-09,17:55:31,US,ios,Broken,William Black,Broken,228705,2yg53XBaQDtIk6hYT2VFSD,trackdone,trackdone,True,False,False,False,5,Melodic Electronic,0.6,Melancholy,English
4036,2024-07-09,17:58:51,US,ios,Riptide,Trivecta,Riptide,199500,5kvFBu6jDJMECOqmD7OwUx,trackdone,trackdone,True,False,False,False,25,Melodic Dubstep,0.9,Euphoric,Instrumental
4037,2024-07-09,18:02:01,US,ios,Gone,Crystal Skies,Gone,189295,0ryPLLurUf7BHIfUO95rZ0,trackdone,trackdone,True,False,False,False,8,Electronic Dance Music (EDM),0.75,Melancholy,English
4038,2024-07-09,20:23:53,US,ios,Trizz Woop (Freestyle) [Haze Edit],Haze,Trizz Woop (Freestyle) [Haze Edit],210240,4YPmO215xcAj7JGcFXMcTb,trackdone,unexpected-exit,True,False,False,False,5,Hip-Hop/Rap,0.8,Empowered,English
4039,2024-07-09,20:27:06,US,ios,Trizz Woop (Freestyle) [Haze Edit],Haze,Trizz Woop (Freestyle) [Haze Edit],180387,4YPmO215xcAj7JGcFXMcTb,appload,trackdone,True,False,False,False,5,Hip-Hop/Rap,0.8,Empowered,English
4040,2024-07-09,22:34:12,US,ios,The Ends,Cameron Glasgow,The Ends,341333,49cXUv7rFm8xHMetESqK77,trackdone,trackdone,True,False,False,False,5,Indie Pop,0.6,Bittersweet,English
4041,2024-07-09,22:38:44,US,ios,I Don't Want,DM 90,I Don't Want,122530,1bZWIURhQHrMB3xuQdUMNH,trackdone,trackdone,True,False,False,False,5,R&B,0.6,Romantic,English
4042,2024-07-10,07:47:07,US,ios,Freedom 2,Kwengface,Freedom 2,179699,3sn7UM54xyAUjfR9rNxZwp,trackdone,unexpected-exit-while-paused,True,False,False,False,6,Hip Hop,0.75,Empowered,English
4043,2024-07-10,18:06:16,US,ios,I Don't Want,DM 90,I Don't Want,70421,1bZWIURhQHrMB3xuQdUMNH,clickrow,unexpected-exit-while-paused,True,False,False,False,5,R&B,0.6,Romantic,English
4044,2024-07-10,21:14:52,US,ios,Roke Na Ruke Naina,Arijit Singh,Badrinath Ki Dulhania,33472,2k7RoJQR0mi8WVWK0Och93,playbtn,remote,True,False,False,False,12,Bollywood Romantic Ballad,0.4,Romantic,Hindi
4045,2024-07-10,21:14:54,US,not_applicable,Roke Na Ruke Naina,Arijit Singh,Badrinath Ki Dulhania,32599,2k7RoJQR0mi8WVWK0Och93,remote,trackerror,True,False,False,False,12,Bollywood Romantic Ballad,0.4,Romantic,Hindi
4046,2024-07-10,21:15:02,US,not_applicable,Chal Ghar Chalen (feat. Arijit Singh),Mithoon,Malang - Unleash The Madness,6712,3JYVeolG7Ldr8fuOl3Kkp4,trackdone,fwdbtn,True,True,False,False,14,Romantic Ballad,0.42,Romantic,Hindi
4047,2024-07-10,21:19:48,US,not_applicable,Tujhe Kitna Chahne Lage,Arijit Singh,Kabir Singh,284756,5QtEFRYavs5S3GHtFEq7A4,fwdbtn,trackdone,True,False,False,False,16,Bollywood Romantic Ballad,0.4,Romantic,Hindi
4048,2024-07-10,21:25:29,US,not_applicable,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,Love Forever With Arijit Singh,341024,2FCXQHugkoHE1K3tiDu8pu,trackdone,trackdone,True,False,False,False,12,Bollywood Romantic Ballad,0.4,Bittersweet,Hindi
4049,2024-07-10,21:29:53,US,not_applicable,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,Arijit Singh Broken Strings,264775,1aIhAX6324JZmhNnGltwkK,trackdone,trackdone,True,False,False,False,15,Pop,0.6,Uplifting,Hindi
4050,2024-07-10,21:31:21,US,not_applicable,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",87144,2vPrBucKCfKmafHhSfJ2pt,trackdone,remote,True,False,False,False,15,Bollywood Romantic Pop,0.6,Romantic,Hindi
4051,2024-07-11,04:36:52,US,android,Samjho Na,Aditya Rikhari,Samjho Na,172408,1d5lpW3gUyq537iuyrb9Lf,trackdone,trackdone,False,False,False,False,26,Indie Pop,0.6,Romantic,Hindi
4052,2024-07-11,04:40:03,US,android,Junoon,Mitraz,Junoon,191111,4roFMBSQp7W4fYVxKMmhA5,trackdone,trackdone,False,False,False,False,5,Pop Rock,0.8,Empowered,Hindi
4053,2024-07-11,04:43:45,US,android,"Duniyaa (From ""Luka Chuppi"")",Akhil,"Duniyaa (From ""Luka Chuppi"")",222501,2tjWCe2W7sgvS3C8NHcdtI,trackdone,trackdone,False,False,False,False,18,Bollywood Pop,0.7,Romantic,Hindi
4054,2024-07-11,04:45:45,US,android,"Kaise Ab Kahein - From ""Gutar Gu""",Gaurav Chatterji,Kaise Ab Kahein,120000,3eSm4iAkLsn3BeggfiQOH9,trackdone,trackdone,False,False,False,False,16,Romantic Pop,0.6,Romantic,Hindi
4055,2024-07-11,04:48:46,US,android,"Naina (From ""Crew"")",Diljit Dosanjh,"Naina (From ""Crew"")",180000,1eZefeDb8uOsjvcbl1fJrG,trackdone,trackdone,False,False,False,False,6,Romantic Pop,0.6,Romantic,Hindi
4056,2024-07-11,04:52:01,US,android,Maan Meri Jaan,King,Champagne Talk,194654,1418IuVKQPTYqt7QNJ9RXN,trackdone,trackdone,False,False,False,False,22,Pop,0.6,Romantic,Hindi
4057,2024-07-11,04:55:18,US,android,Kho Gaye,Taaruk Raina,Mismatched: Season 2 (Soundtrack from the Netflix Series),197763,2QophXhN2Ls2URfoPmiviC,trackdone,trackdone,False,False,False,False,14,Indie Pop,0.5,Melancholy,Hindi
4058,2024-07-11,04:58:10,US,android,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",171147,0M0ANKNzmM4Odd7FNKghzW,trackdone,trackdone,False,False,False,False,12,Bollywood Pop,0.7,Romantic,Hindi
4059,2024-07-11,05:01:53,US,android,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",223390,0645eBDehHcqfiF15hscQV,trackdone,trackdone,False,False,False,False,6,Indie Pop,0.45,Romantic,Hindi
4060,2024-07-11,19:06:04,US,ios,dashstar* - VIP,Knock2,dashstar* (VIP),140481,4FKRT4uPFx2L4exy9DCs1o,trackdone,trackdone,True,False,False,False,6,Hip-Hop,0.85,Empowered,English
4061,2024-07-11,19:26:56,US,ios,One Chance,Knock2,One Chance,220952,1rFjOggo1LDoT6wqX41baU,trackdone,trackdone,True,False,False,False,6,Pop,0.7,Hopeful,English
4062,2024-07-11,19:52:22,US,ios,You & Me - Rivo Remix,Disclosure,You & Me,38983,0xoYZ45fgTfyQYREZPN7Sa,trackdone,fwdbtn,True,True,False,False,7,Deep House/Electronic,0.7,Romantic,English
4063,2024-07-11,19:52:56,US,ios,Riptide,Trivecta,Riptide,2370,5kvFBu6jDJMECOqmD7OwUx,playbtn,fwdbtn,True,True,False,False,25,Melodic Dubstep,0.9,Euphoric,Instrumental
4064,2024-07-11,20:05:15,US,ios,Butterflies,William Black,Butterflies,201931,0Rz2MaUfMUkWZR6jbhtRkP,trackdone,trackdone,True,False,False,False,24,Future Bass,0.5,Romantic,English
4065,2024-07-11,20:17:05,US,ios,Leaving,ILLENIUM,Awake,234857,1mKxlggsbt21Ku6oD5wuX0,trackdone,trackdone,True,False,False,False,11,Future Bass,0.7,Bittersweet,English
4066,2024-07-11,20:25:52,US,ios,Crystal Memories - MEDZ Remix,Awakend,Memories From Another Life (Remixes),179200,7yIFCXEq0ThS54ePTOSRnW,trackdone,trackdone,True,False,False,False,6,Melodic Dubstep,0.75,Nostalgic,English
4067,2024-07-11,22:43:51,US,ios,Fireball,Marshmello,MELLODEATH Tapes Vol. I,182380,1r7WUr8dw048EcIXA90lg2,fwdbtn,fwdbtn,True,True,False,False,5,Electronic Dance Music,0.8,Euphoric,English
4068,2024-07-12,01:20:30,US,osx,You Found Me,Adventure Club,You Found Me,269538,5caU54QlqCMPEKIbQ3nbhd,trackdone,trackdone,False,False,False,False,10,Dubstep,0.8,Uplifting,English
4069,2024-07-12,01:24:14,US,osx,Fuck Your Sunshine (Adventure Club Remix),Łaszewo,Fuck Your Sunshine (Adventure Club Remix),224250,6QvldZZ10eYgKamaWfG52b,trackdone,trackdone,False,False,False,False,10,Electronic Dubstep,0.75,Empowered,English
4070,2024-07-12,03:51:08,US,osx,Lullabies - Adventure Club Remix,Yuna,Lullabies,334466,3RJuptH9QoeJWzHd4ZCI0u,trackdone,trackdone,False,False,False,False,5,Electronic Dance Music,0.8,Euphoric,English
4071,2024-07-12,06:49:36,US,osx,Crash 2.0,Adventure Club,Red // Blue,30013,7coX3jc5vGpywMWEZ8X8Mq,trackdone,unexpected-exit,False,False,False,False,5,Melodic Dubstep,0.7,Euphoric,English
4072,2024-07-12,20:32:28,US,ios,Too Fast,Kuren,Too Fast,159341,6IDHk0p2Rt7cfof8mONQ2g,trackdone,trackdone,True,False,False,False,5,Future Bass,0.8,Bittersweet,English
4073,2024-07-12,20:46:30,US,ios,Love You Better,Killen.,Love You Better,167330,2kWNyEz9kIN6SDZwW2TbXU,trackdone,trackdone,True,False,False,False,5,Indie Pop,0.6,Romantic,English
4074,2024-07-12,20:49:55,US,ios,Starting From Scratch,k?d,Past Life EP,208473,2vlD3bx2nQqWBcV1SBj44U,trackdone,trackdone,True,False,False,False,19,Future Bass,0.6,Uplifting,English
4075,2024-07-12,20:58:01,US,ios,Stop Thinking (feat. Lights) - MitiS Remix,Seven Lions,Beyond The Veil (Remixes),227372,789ENhlrwuDQAOSdJjs45Q,trackdone,trackdone,True,False,False,False,12,Melodic Dubstep,0.8,Euphoric,English
4076,2024-07-12,21:01:39,US,ios,2hard2letgo,helloworld,2hard2letgo,219566,5ZXIXykKMHmCRoZJz53OnA,trackdone,trackdone,True,False,False,False,5,Pop,0.75,Bittersweet,English
4077,2024-07-13,10:02:30,US,ios,6 Foot 7 Foot,Lil Wayne,Tha Carter IV,19413,5Qy6a5KzM4XlRxsNcGYhgH,clickrow,endplay,True,True,False,False,21,Hip-Hop,0.7,Empowered,English
4078,2024-07-13,10:12:45,US,ios,Take It Smart,Boris Brejcha,Space Diver,359936,5Ais2rO02lfj2Sv8EcRTJ0,clickrow,fwdbtn,True,True,False,False,10,High-Tech Minimal,0.7,Euphoric,Instrumental
4079,2024-07-13,10:15:26,US,ios,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,EI8HT,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE,162280,5Lv5L45PQmp5CTjs5PlQ6e,fwdbtn,trackdone,True,False,True,False,13,Hip-Hop/Trap,0.8,Empowered,English
4080,2024-07-13,10:18:35,US,ios,All In My Head (feat. grandson) - Saint Punk Remix,Whethan,All In My Head (feat. grandson),196875,5GzBDqFoMUrjjfGtHEbGfY,trackdone,trackdone,True,False,True,False,8,Electro-Punk,0.8,Empowered,English
4081,2024-07-13,10:21:24,US,ios,Goodbye,PuFFcorn,Goodbye,175985,2tsd43SUp6g78YQtF2fSF9,trackdone,trackdone,True,False,False,False,10,Indie Pop,0.65,Melancholy,Japanese
4082,2024-07-13,10:22:03,US,ios,Kream (feat. Tyga),Iggy Azalea,Survive The Summer,46056,5mu1uv8RmzDkF8foePK5qa,trackdone,fwdbtn,True,True,False,False,7,Hip-Hop/Rap,0.7,Empowered,English
4083,2024-07-13,10:22:10,US,ios,Getting Late (feat. Danni Carra),SLANDER,Getting Late (feat. Danni Carra),7189,2wG7MgpfXMCzQcTPCt78Tb,fwdbtn,fwdbtn,True,True,False,False,17,Future Bass,0.7,Uplifting,English
4084,2024-07-13,10:22:14,US,ios,Lay It All On Me,Phantoms,Lay It All On Me,3669,1MPfyPFjBE0e9GGWImKlXf,fwdbtn,fwdbtn,True,True,False,False,15,Electronic Trance,0.8,Uplifting,English
4085,2024-07-13,10:22:20,US,ios,Crave,Travis Murray,Crave,5888,0iwVE9fqNPpn94GkG6FGJw,fwdbtn,fwdbtn,True,True,False,False,10,R&B,0.65,Romantic,English
4086,2024-07-13,10:26:40,US,ios,Taste (feat. Offset),Tyga,Taste (feat. Offset),6147,5IaHrVsrferBYDm0bDyABy,trackdone,fwdbtn,True,True,False,False,9,Hip-Hop/Rap,0.7,Empowered,English
4087,2024-07-13,10:26:40,US,ios,Taste (feat. Offset),Tyga,Taste (feat. Offset),6147,5IaHrVsrferBYDm0bDyABy,trackdone,fwdbtn,True,True,False,False,9,Hip-Hop/Trap,0.7,Romantic,English
4088,2024-07-13,10:26:40,US,ios,Visions,Lane 8,Visions,260702,1EXENmPTpn9d2JBJJKZnmQ,fwdbtn,trackdone,True,False,False,False,12,Melodic House,0.3,Uplifting,English
4089,2024-07-13,10:26:45,US,ios,In My Head,Solstis,Nowhere,5482,0YqwWW8dtBLm266Tf1WVdH,fwdbtn,fwdbtn,True,True,False,False,5,Indie Pop,0.7,Melancholy,English
4090,2024-07-13,10:26:47,US,ios,Addicted To You - Avicii By Avicii,Avicii,True: Avicii By Avicii,1962,3XfGM99TOeyPsnDtgTqtkT,fwdbtn,fwdbtn,True,True,False,False,15,Progressive House,0.7,Romantic,English
4091,2024-07-13,10:26:48,US,ios,Watercolor,Forester,Watercolor,1216,0lsrtWc4kEYkLs9Nr0xu3s,fwdbtn,fwdbtn,True,True,False,False,7,Indie Pop,0.6,Melancholy,English
4092,2024-07-13,10:26:50,US,ios,Homesick (feat. SOUNDR),MitiS,Homesick (feat. SOUNDR),2154,1lypBFGiKyft1PVgNp358Y,fwdbtn,fwdbtn,True,True,False,False,9,Melodic Dubstep,0.7,Nostalgic,English
4093,2024-07-13,10:26:54,US,ios,Won't Let Go,Doctor P,Won't Let Go,3285,5atcK58NTTeE5aEw1YDMkJ,fwdbtn,fwdbtn,True,True,False,False,12,Dubstep,0.8,Empowered,English
4094,2024-07-13,10:26:57,US,ios,Gone,Crystal Skies,Gone,3285,0ryPLLurUf7BHIfUO95rZ0,fwdbtn,fwdbtn,True,True,False,False,8,Electronic Dance Music (EDM),0.75,Melancholy,English
4095,2024-07-13,10:26:59,US,ios,Let Me Out,Feenixpawl,Let Me Out,2304,51htAVReG5o3ZTWowdRKPi,fwdbtn,fwdbtn,True,True,False,False,13,Progressive House,0.75,Uplifting,English
4096,2024-07-13,10:27:01,US,ios,Kuaga (Lost Time) - Radio Edit,Pierce Fulton,Introducing Pierce Fulton,1429,6dhv7QzgF9eR82hztTYk3Y,fwdbtn,fwdbtn,True,True,False,False,11,House,0.6,Uplifting,English
4097,2024-07-13,10:27:01,US,ios,Kuaga (Lost Time) - Radio Edit,Pierce Fulton,Introducing Pierce Fulton,1429,6dhv7QzgF9eR82hztTYk3Y,fwdbtn,fwdbtn,True,True,False,False,11,Tech House,0.7,Uplifting,English
4098,2024-07-13,10:27:02,US,ios,Alive (with Calle Lehmann),Gryffin,Alive (with Calle Lehmann),1536,4deWlPS9a4WH2UmdvsamrB,fwdbtn,fwdbtn,True,True,False,False,5,Electronic Dance Music (EDM),0.75,Uplifting,English
4099,2024-07-13,10:27:05,US,ios,Dopamine,Elephante,Heavy Glow,1557,3hsiD5fHmvOAPp6DmeiyfL,fwdbtn,fwdbtn,True,True,False,False,5,Dance/Electronic,0.8,Euphoric,English
4100,2024-07-13,10:27:07,US,ios,The Zero Point,Au5,The Zero Point,1749,48zR9OtlPhOXvqEekDxLiy,fwdbtn,fwdbtn,True,True,False,False,8,Progressive Dubstep,0.7,Empowered,None
4101,2024-07-13,10:27:10,US,ios,Underwater - Extended,Harrison,Underwater,2581,6W66XeAl2K0PGxLqjc8G6F,fwdbtn,fwdbtn,True,True,False,False,6,Electronic,0.7,Melancholy,English
4102,2024-07-13,10:31:24,US,ios,What Do U Want (feat. Sara Skinner),yetep,What Do U Want (feat. Sara Skinner),6869,1uNEiLIsry79PDWIKP3rbs,fwdbtn,fwdbtn,True,True,False,False,9,Pop,0.8,Romantic,English
4103,2024-07-13,10:31:25,US,ios,Blue Planet,Boxer,Anjunadeep Explorations 09,1685,1hhXNIYxVYC4O5ZwTmTyqJ,fwdbtn,fwdbtn,True,True,False,False,8,Rock,0.6,Melancholy,English
4104,2024-07-13,10:31:27,US,ios,Wish It Was You,Audien,Wish It Was You,1877,37gRwOxMSR8KnWnxlKb4Rd,fwdbtn,fwdbtn,True,True,False,False,6,Progressive House,0.64,Uplifting,English
4105,2024-07-13,10:31:27,US,ios,Wish It Was You,Audien,Wish It Was You,1877,37gRwOxMSR8KnWnxlKb4Rd,fwdbtn,fwdbtn,True,True,False,False,6,Progressive House,0.8,Romantic,English
4106,2024-07-13,10:31:30,US,ios,You Never Know,tyDi,You Never Know,2581,1PfLmjg83VihYZJtVQk1bX,fwdbtn,fwdbtn,True,True,False,False,10,Progressive House,0.75,Uplifting,English
4107,2024-07-13,10:31:33,US,ios,Miss You,SLANDER,Miss You,3071,2lxoIZS8tpFwbiJyrDYguI,fwdbtn,fwdbtn,True,True,False,False,13,Melodic Dubstep,0.65,Bittersweet,English
4108,2024-07-13,10:31:44,US,ios,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),11605,7ef4DlsgrMEH11cDZd32M6,fwdbtn,fwdbtn,True,True,False,False,10,Tropical House / Dance-Pop,0.62,Uplifting,English
4109,2024-07-13,10:31:47,US,ios,Five More Hours,Deorro,Good Evening,2389,3MOECVkNshqHYTPt5DZcdN,fwdbtn,fwdbtn,True,True,False,False,13,House,0.7,Romantic,English
4110,2024-07-13,10:31:50,US,ios,The Way We Were,Bear Grillz,The Way We Were,3263,2CycNMdSMlo5ocl7ieQcgd,fwdbtn,fwdbtn,True,True,False,False,9,Hardstyle,0.9,Bittersweet,English
4111,2024-07-13,10:31:57,US,ios,Another Me (with Dylan Matthew),Seven Lions,Another Me (with Dylan Matthew),2133,6sLohu3lQbmMhYVnb6OTvw,fwdbtn,fwdbtn,True,True,False,False,12,Melodic Dubstep,0.8,Uplifting,English
4112,2024-07-13,10:31:59,US,ios,Lift Me Up,Tyga,Lift Me Up,1663,7bH9S0IHoM5kznWf1432zZ,fwdbtn,fwdbtn,True,True,False,False,15,Hip-Hop/Rap,0.35,Uplifting,English
4113,2024-07-13,10:32:00,US,ios,TRUSTFALL,P!nk,TRUSTFALL,1471,4FWbsd91QSvgr1dSWwW51e,fwdbtn,fwdbtn,True,True,False,False,10,Pop Rock,0.8,Empowered,English
4114,2024-07-13,10:32:02,US,ios,Hey Brother - Avicii By Avicii,Avicii,True: Avicii By Avicii,1600,3h5vVpJ7RlYVWtOG0403bL,fwdbtn,fwdbtn,True,True,False,False,10,Electronic Dance Music (EDM),0.7,Uplifting,English
4115,2024-07-13,10:32:05,US,ios,Other Side,ILLENIUM,ILLENIUM,2965,2pHTtI2tvEjGJvwJyDyCpy,fwdbtn,fwdbtn,True,True,True,False,15,Future Bass,1.0,Melancholy,English
4116,2024-07-13,10:32:07,US,ios,Voices In My Head/Stick To The Plan,Big Sean,I Decided.,2240,2pzuU8vLaG8W1P31X65ZP9,fwdbtn,fwdbtn,True,True,False,False,15,Hip-Hop/Rap,0.45,Empowered,English
4117,2024-07-13,10:32:10,US,ios,Interview,Quality Control,Quality Control: Control The Streets Volume 1,2880,3EH4OrDntqbOmknacF0GQg,fwdbtn,fwdbtn,True,True,False,False,8,Hip-Hop/Rap,0.6,Empowered,English
4118,2024-07-13,10:32:12,US,ios,Flying,Curbi,Flying,1600,23tSVCziOnXVAyayQt0Bi7,fwdbtn,fwdbtn,True,True,False,False,5,Indie Pop,0.75,Uplifting,English
